1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.078,1.53,1.358,1.548,1.052,1.052,0.94,0.718,1.08545454545455,1.19,1.13098039215686,1.55818181818182,1.952,1.13771241830065,1.15833333333333,1.05555555555556,0.962,1.076,0.94,0.94,1.13,0.9,0.83,0.865,1.05,0.94,1.17,1.13,0.94,0.38,0.6,0.7625,1,1,1,1,1
6.12244897959184,4.6158315177923,4.2723688918716,6.34058410327295,5.55502077617879,5.55502077617879,6.12765957446809,6.07242339832869,4.1469976143343,5.06225232567944,4.61886970452187,3.94788020225593,4.83021077283372,4.25673938745137,3.62574850299401,3.64802631578947,3.68051948051948,2.84186046511628,2.10106382978723,1.84840425531915,1.78650442477876,1.56944444444444,1.98042168674699,1.95809248554913,2.36904761904762,1.50531914893617,1.28739316239316,1.58185840707965,2.6063829787234,4.93421052631579,3.125,2.61885245901639,1.834,1.744,2.032,2.032,1.804
5.4756069628951,4.75248534284986,3.88199993547207,3.02698695659848,4.50003943079457,4.50003943079457,3.21864478114478,3.4438955539873,4.14617940199336,6.04790419161677,4.04818881381381,5.36468542792371,6.56935598018401,3.44218164794008,3.354,1.986,3.234,3.204,4.71428571428571,4.81081081081081,4.80232558139535,4.30862831858407,5.15714285714286,5.83333333333333,4.71069182389937,6.95364238410596,7.53112033195021,5.41958041958042,5.35076530612245,4.38333333333333,5.16666666666667,5.09585289514867,4.268,3.514,3.464,3.068,3.886
NaN,2.301249112253,1.62833158752328,1.30615973054747,2.5180506206957,2.5180506206957,3.6119169232412,2.28861815488677,3.47618183703089,4.17573147449274,2.31774125579435,2.20008213639976,2.01967685170373,2.58652456647399,NaN,NaN,NaN,NaN,6.88973063973064,6.92649812734082,6.60613397901534,NaN,NaN,NaN,NaN,NaN,5.17969018932874,5.32258064516129,4.5753873659118,5.31606463878327,NaN,5.0850927703135,2.242,2.356,1.786,1.646,2.29
NaN,NaN,1.37719551599059,1.24291627497207,NaN,1.13274278215223,1.38015649452269,2.30495689655172,0.866223346786279,0.748107727512762,1.33809721645201,1.16204895104895,1.12811281128113,1.6710286896483,NaN,NaN,NaN,NaN,2.20868967623702,1.82620817843866,1.89294441050702,NaN,NaN,NaN,NaN,NaN,2.26207881969828,NaN,2.54,2.64,NaN,2.6,NaN,NaN,NaN,NaN,NaN
